HIP,Radeg,Dedeg,Hpmag
35785,110.7169244,55.28147059,5.7836
35795,110.752929,-31.92379021,5.3603
35842,110.8673065,22.94543629,6.1833
35846,110.8689756,25.05060046,5.1874
35848,110.870729,-27.83428332,5.496
35855,110.8829199,-32.20207862,5.3442
35893,110.9930908,-35.83786081,6.2666
35904,111.023771,-29.30311963,2.4215
35907,111.0352943,40.67244056,5.3785
35920,111.0718206,-22.91276477,6.1767
35933,111.1152036,15.5171991,6.4056
35941,111.1393505,27.63781892,5.8579
35951,111.1674601,-16.20142349,5.173
35957,111.1827841,-31.80892634,5.5006
35960,111.1973521,-37.29125945,6.2155
35975,111.2120173,-19.01228858,6.3359
35984,111.2378288,51.88734393,5.9137
35987,111.2424549,11.66956,5.4091
35998,111.2851556,-13.75197579,5.884
36017,111.333235,-21.98259835,6.1072
36019,111.341544,81.25753365,6.2941
36024,111.3553059,-25.21776485,5.7594
36039,111.4091187,-79.09420288,5.688
36041,111.4120778,9.27611829,5.1588
36045,111.4291066,-31.73873188,6.2521
36046,111.4319842,27.79828559,3.9507
36055,111.4633489,-5.77495365,6.1444
36114,111.5910653,-51.01849612,5.2581
36123,111.6158663,10.60806609,6.4093
36141,111.6717372,11.00885806,6.346
36143,111.6769646,-34.14070796,5.8476
36145,111.6785875,49.21164499,4.6188
36156,111.734705,20.25758193,6.021
36168,111.7478631,-23.08603329,5.5706
36186,111.7832983,-17.86486496,5.6871
36188,111.787801,8.28940883,2.8546
36211,111.8576793,66.3316417,6.4579
36236,111.9289106,-22.85919718,5.9518
36238,111.9349767,21.44554872,5.3365
36251,111.9652611,-11.55686242,5.9204
36258,111.9965307,-29.1559019,5.5418
36264,112.0080062,-26.83899559,6.3866
36265,112.0086528,6.94207677,5.2924
36284,112.0409558,8.92550367,4.4592
36340,112.1969079,15.10985964,6.2254
36345,112.2131658,-31.84841222,5.8909
36348,112.2145212,48.18403784,5.678
36362,112.2705052,-31.45622956,5.7175
36363,112.2737958,-38.8121049,5.3536
36366,112.2775404,31.78407945,4.2473
36377,112.3078259,-43.30189094,3.3757
36388,112.3278137,-1.90530707,5.728
36393,112.335264,28.11840383,5.1152
36395,112.3415693,-14.9980943,6.1512
36396,112.3421276,-10.32665681,5.8586
36399,112.3567081,-7.55147385,5.9698
36425,112.4490919,12.00661102,4.7088
36429,112.4532563,27.91620002,5.182
36431,112.4642256,-23.02429923,4.921
36439,112.4827362,49.67266205,5.458
36444,112.4989373,-52.65128788,6.0322
36496,112.6287759,-54.39943158,6.038
36514,112.6775419,-30.96228309,4.805
36526,112.713073,-5.22648617,6.4227
36528,112.7195804,68.46572671,5.8012
36547,112.7686673,82.41156866,4.9069
36616,112.9515451,17.08622907,5.6186
36640,113.0242384,-8.88091872,6.0348
36641,113.024792,1.91448221,5.3051
36657,113.0928389,-35.96119868,6.3254
36721,113.2907403,-24.71077995,5.896
36723,113.2986467,3.29027479,5.6676
36728,113.3048769,-40.05853594,6.2266
36732,113.3314575,-19.41235423,5.8068
36736,113.3424473,-14.33830684,6.1984
36760,113.4020789,15.82669207,5.294
36773,113.4498668,-14.52390132,4.9406
36778,113.4627062,-36.33840168,5.376
36795,113.5133582,-22.29618047,4.5496
36796,113.5207569,10.56811356,6.2901
36807,113.5536035,-33.46358395,6.1851
36812,113.5662252,3.37173638,5.8305
36817,113.5778065,-23.47366421,5.1662
36848,113.6451063,-27.01244878,5.941
36850,113.6500197,31.88863511,1.5811
36856,113.6649359,-51.47453794,6.3206
36896,113.7867371,30.9609105,5.5097
36914,113.8402522,-74.27500809,6.3253
36917,113.8455724,-28.36927801,4.6109
36942,113.9154177,-52.53380814,5.0749
36962,113.9807168,26.89600305,4.1682
36965,113.9833278,43.0310873,6.4649
36981,114.01624,-14.49277342,5.6288
37000,114.0694551,-8.31130999,6.3861
37023,114.1319098,46.18036762,5.7498
37031,114.1448758,5.86210403,6.0234
37036,114.1709948,-19.70235331,5.652
37043,114.1830245,-48.83016983,5.6864
37046,114.1960281,55.75515471,6.0981
37088,114.319711,-4.11102239,5.237
37089,114.3205547,-23.77541258,6.4744
37091,114.3241891,40.02550235,6.4345
37096,114.3421662,-34.96857047,4.5064
37140,114.4744946,48.77391155,5.9843
37165,114.5598451,24.36039298,6.4555
37173,114.5751974,-25.36478798,4.6539
37174,114.5758826,-48.60144832,5.7909
37202,114.6355254,-38.78140111,6.3649
37204,114.6368171,35.04848398,5.7406
37223,114.6829345,-36.49684167,5.7336
37229,114.7078403,-26.80389045,3.7439
37248,114.7513978,-53.2733797,6.0205
37265,114.7914856,34.58463285,4.9874
37269,114.8000312,24.22252786,6.1978
37279,114.827242,5.22750758,0.4607
37293,114.8624359,-26.86309479,6.4723
37297,114.8639751,-38.30806025,4.7771
37300,114.8691294,17.67451552,5.1487
37322,114.9326229,-38.13932822,5.6938
37329,114.9495107,-38.26067569,5.7412
37339,114.975407,32.00982377,6.2447
37345,114.9916324,-37.57941282,6.0034
37364,115.0563802,-19.66089041,6.0901
37369,115.0613437,38.34456711,5.8603
37379,115.0967174,-15.26385205,5.1066
37391,115.1295468,87.02015628,5.1339
37394,115.147965,-8.18535825,6.0702
37404,115.1966085,13.77126989,6.3763
37406,115.2064912,57.08287531,6.2252
37428,115.2438454,23.0185585,6.0485
37441,115.3018561,48.13185163,5.748
37447,115.3119863,-9.55108324,4.0986
37450,115.3159507,-38.53357194,5.3684
37461,115.340516,-44.63217867,6.4144
37465,115.3480222,-22.33675241,6.2314
37478,115.3964864,3.62482739,5.9508
37504,115.4549831,-72.60613526,4.1071
37508,115.466118,13.48051411,5.8627
37521,115.513413,14.20852994,5.5874
37530,115.5425987,-58.63093538,6.3762
37580,115.681695,34.00022482,6.1537
37590,115.7006433,-26.35125397,5.7978
37599,115.7223526,-58.2301521,6.3705
37606,115.7381709,-45.17177315,5.1867
37609,115.7519068,58.71048682,4.9827
37614,115.7725729,0.18936468,6.3378
37623,115.7999923,-36.05012425,5.5594
37629,115.8278551,28.88407153,4.3955
37636,115.8424798,22.39943235,6.3984
37648,115.884982,-28.41095715,4.731
37664,115.9242824,-40.9333296,5.2921
37666,115.9288807,-38.2019177,6.3841
37677,115.9519672,-28.95483504,4.0152
37701,116.0174488,50.43386093,5.3145
37704,116.0288483,25.78421051,5.4224
37710,116.0405973,-36.06271346,5.8737
37720,116.05457,-69.82161662,6.1607
37740,116.1119523,24.39812909,3.7285
37751,116.1423861,-24.67409181,5.5503
37752,116.1424971,-37.94295566,5.854
37819,116.3137665,-37.96859869,3.72
37823,116.3252108,-43.75255898,6.0025
37826,116.3306829,28.02631022,1.2947
37843,116.3714264,-14.6904854,6.1005
37853,116.3965745,-34.17655078,5.4757
37854,116.3980049,-56.72259674,6.1943
37891,116.4869867,-14.56382021,5.1162
37901,116.509006,-6.77228454,5.6414
37908,116.531224,18.51016877,4.9991
37915,116.5439948,-37.93370026,5.8384
37921,116.5675794,10.7683113,5.2598
37939,116.6393742,-37.77249319,6.4468
37946,116.6635802,37.51736313,5.2301
37949,116.6668297,65.45563074,6.1008
37951,116.6863326,-12.67531259,6.3986
37982,116.7740587,-39.33103329,6.2816
37995,116.8023269,-22.5195353,5.8304
38010,116.854166,-38.51115612,5.0403
38016,116.8764029,33.41576667,5.2343
38020,116.881291,-46.60850951,5.1672
38031,116.9105317,-15.99069741,6.492
38037,116.9383856,-16.01448124,6.4826
38048,116.9865921,-12.19289298,5.5798
38070,117.0215622,-25.93718043,4.4428
38074,117.0356254,-40.65231328,6.2
38087,117.081272,-56.47109344,6.4634
38089,117.0843653,-47.07753204,4.8605
38106,117.1401883,23.14098261,6.3013
38146,117.2570689,-24.91224357,5.4547
38147,117.257558,13.37188793,6.2262
38152,117.2780098,-56.41038519,5.7366
38159,117.3036101,-46.85774086,5.7746
38160,117.3039421,-60.28402887,5.8749
38164,117.3095794,-46.37322722,4.031
38165,117.3096309,-40.70107662,6.4727
38167,117.3110556,-35.24330822,5.9286
38170,117.3235782,-24.85978408,3.5109
38183,117.3679793,-44.75122654,6.4799
38184,117.3700374,-13.35292156,6.2114
38200,117.3976188,-33.28895411,5.7047
38206,117.4165795,-14.0853574,6.4488
38210,117.420817,-66.19597313,5.7683
38211,117.4215339,-17.22812319,5.3308
38246,117.5236414,-19.52356218,6.2814
38253,117.5440691,-9.18344165,5.7758
38267,117.5995194,-50.50936442,6.0624
38300,117.6973391,3.27732498,6.3421
38307,117.730164,-11.12852094,6.3324
38316,117.7503418,-24.52848628,6.4431
38319,117.759872,33.23363641,6.1068
38325,117.7739608,54.12911102,6.135
38345,117.8082387,-47.21643411,6.495
38355,117.8347625,-43.09524664,6.2882
38370,117.9181787,-42.88822222,5.981
38372,117.9203536,-12.81939327,6.4568
38373,117.9249865,1.76687792,5.0892
38375,117.9293913,-21.1737422,5.78
38382,117.9430986,-13.89718988,5.277
38394,117.9866788,19.32517731,6.2017
38406,118.0298374,3.27753371,6.2747
38414,118.0543565,-40.57579879,3.8645
38423,118.0658462,-34.70602131,5.1107
38427,118.0786809,-14.84617883,5.785
38438,118.1239442,-54.36718441,5.6423
38449,118.1518843,55.20954588,6.3704
38455,118.1610555,-38.86282214,4.4288
38474,118.1994629,-5.42818725,5.8573
38497,118.2646429,-36.36377388,5.609
38500,118.2651766,-49.61307934,4.5444
38518,118.3256784,-48.10294835,4.1865
38538,118.374319,26.76585795,5.0049
38593,118.5458805,-35.8772956,5.4164
38623,118.6219916,47.38597324,6.4195
38635,118.6663647,-34.8466838,6.2721
38639,118.6780779,47.56459193,5.6016
38656,118.7224693,-57.30288348,5.779
38667,118.7518241,-52.58335769,6.362
38712,118.8809904,8.86305719,5.9457
38722,118.9162674,19.88406675,5.374
38723,118.9202873,35.41274771,6.3
38732,118.9441483,-43.84505802,5.9948
38783,119.0777259,-60.5264617,5.887
38792,119.0946806,-30.28453438,6.1194
38794,119.0996293,4.48558458,6.3225
38827,119.1947574,-52.98240068,3.3939
38835,119.2148261,-22.88014848,4.3403
38845,119.2408844,-42.40651553,6.2454
38846,119.2408721,-43.50042404,5.3028
38848,119.2477874,15.79038259,5.9651
38863,119.3031688,-63.29688072,6.1109
38868,119.3161737,8.64127656,6.1948
38870,119.3182932,1.12702273,6.4638
38872,119.3267941,-44.10987554,5.0214
38879,119.3336507,-47.89072872,6.1834
38901,119.4171322,-30.33458694,4.8279
38908,119.4429357,-60.30336068,5.7112
38917,119.4655567,-45.57774484,5.3055
38945,119.5245963,7.21355508,6.4204
38957,119.5601832,-49.24492849,4.377
38962,119.5864485,2.22452546,5.4568
38975,119.6311486,16.51869022,6.182
38994,119.7106539,-60.82448838,5.762
39014,119.7575481,-45.21586301,5.9337
39023,119.7738437,-23.31040266,5.2613
39035,119.8012902,-49.97686882,6.2992
39038,119.8065206,-49.97378849,6.4313
39041,119.8157391,-73.24412171,6.3765
39061,119.8684376,-39.29683928,5.3147
39067,119.8961132,13.24220479,6.2121
39070,119.9064429,-60.58708864,5.2633
39073,119.9170513,-60.20737697,6.2934
39079,119.9341028,-3.67957834,5.0967
39095,119.9668962,-18.3991427,4.6427
39117,120.0489843,73.91801024,5.5071
39122,120.0613275,-48.98161589,6.0335
39138,120.0832052,-63.56750282,4.7573
39153,120.1206891,-48.87177396,6.1045
39172,120.1839071,-2.88192479,6.4399
39177,120.1971404,17.30870977,5.7693
39180,120.2004049,19.81623534,6.469
39184,120.2081826,-54.15129596,5.8164
39191,120.2327593,25.39282007,6.0347
39194,120.2533061,23.58316136,6.4812
39211,120.3054012,-1.39242395,4.814
39213,120.3079559,4.87977852,5.6608
39221,120.3364473,59.04731881,5.8737
39225,120.3460345,-54.51554282,6.1141
39236,120.3761909,16.45532347,5.9951
39238,120.3816006,-55.45467376,6.2333
39251,120.406366,-37.28373206,5.9568
39261,120.4270563,60.3244076,6.0763
39263,120.4323879,25.0894368,6.3331
39271,120.4613754,8.9139323,6.3391
39279,120.4799957,35.41308528,6.4538
39299,120.5255489,-37.05007521,6.3498
39311,120.5664721,2.33431419,4.5441
39326,120.6081902,-6.337108,6.4631
39340,120.6284298,63.09034002,6.2135
39360,120.6866203,-41.30986544,5.4622
39380,120.7673744,-32.46357107,5.9819
39420,120.8734173,-42.94832054,6.4413
39424,120.8795795,27.79441758,5.1084
39429,120.8961257,-40.00318834,2.1364
39487,121.0674726,-32.67484681,5.2527
39514,121.1360378,-25.69969786,6.4803
39524,121.1725886,-19.72815643,6.0693
39527,121.176698,-50.59039991,6.1211
39530,121.178913,-62.83637464,6.2267
39535,121.1888281,18.84206763,6.2065
39538,121.1966089,79.47974262,5.3833
39566,121.2654444,-53.10791357,5.6742
39567,121.2687907,13.11837056,5.159
39584,121.3346182,-46.97842679,6.1349
39607,121.4043907,27.52976306,6.2241
39617,121.4370409,-33.56944576,6.3178
39659,121.5766647,22.6355115,6.0207
39675,121.6142333,-9.24446983,6.224
39690,121.6680994,-45.26604224,5.1932
39691,121.6733869,-48.49741252,6.2777
39722,121.7914726,43.26044833,6.349
39734,121.8251926,-20.55434578,5.3772
39757,121.8862591,-24.30443679,2.9157
39780,121.9410055,21.58197924,5.4237
39794,121.9826701,-68.6171364,4.3109
39843,122.1027109,-63.80083391,6.3073
39847,122.1145977,51.50667574,4.8196
39863,122.1485734,-2.98377686,4.522
39866,122.1568672,-37.68124178,6.3505
39874,122.17685,13.64094887,6.3593
39876,122.1815957,-20.36317835,6.4191
39898,122.2368952,-11.33964523,6.3232
39903,122.2535755,-61.30170598,4.8438
39906,122.256848,-19.24500097,4.3527
39919,122.2896438,-48.68440964,5.6352
39920,122.2924555,-35.45504746,6.3651
39938,122.3460888,42.43078793,6.423
39943,122.3689162,-16.24890644,5.6069
39953,122.3831473,-47.33661168,1.7034
39957,122.3901322,-56.08547484,5.7211
39961,122.3996793,-44.12277909,5.1346
39970,122.4298317,-47.93721652,5.159
39974,122.4487524,-42.6408235,6.2603
39995,122.5158315,58.24842307,6.06
40016,122.5857195,-49.23735981,6.4139
40023,122.6134499,25.5081799,5.8748
40035,122.6665688,-13.79934749,5.6364
40058,122.7454084,14.62951511,6.2262
40063,122.7570293,-37.29238661,6.4387
40077,122.7950192,-48.46200368,5.7728
40084,122.8180054,-12.92701832,4.8789
40085,122.8191805,9.82126905,6.0451
40091,122.8395846,-39.61855325,4.5587
40096,122.8579034,-42.98728872,4.8043
40107,122.887624,-7.77247625,5.5155
40155,122.9998805,-46.64436988,5.9042
40167,123.0529561,17.64813588,4.7809
40183,123.1283193,-46.26430809,5.9726
40215,123.2032857,68.47405418,5.5047
40220,123.2148267,-37.92446701,6.4379
40231,123.248903,16.51434888,6.1925
40240,123.2869772,29.65658602,5.5974
40259,123.3332295,-15.78821465,5.1622
40274,123.3730102,-35.89954209,4.7332
40282,123.3926111,-50.19606694,5.6111
40285,123.4006805,-46.99165329,5.0877
40299,123.4402431,-46.57869453,6.4373
40305,123.4591602,56.45231783,6.0317
40321,123.4929921,-36.32229979,5.0194
40324,123.4946052,-36.34079531,6.0496
40326,123.5120307,-40.3477303,4.5868
40341,123.5459969,-32.14072756,6.0166
40344,123.5553721,-35.49007214,5.9396
40357,123.599493,-45.83454837,5.7926
40397,123.7135211,-46.48591092,6.3979
40429,123.8164746,-62.91561692,5.1904
40476,123.9690539,-30.92591455,6.3576
40485,123.9951186,-35.90320662,6.2934
40526,124.1289528,9.18566355,3.6714
40534,124.1409388,11.72626827,6.2883
40559,124.2248411,84.05768853,6.476
40604,124.3464137,-16.28509284,6.3392
40617,124.3819153,8.86632537,6.4394
40646,124.4600801,59.57112839,5.6889
40677,124.5658732,54.1437684,6.3842
40678,124.5724479,-35.45170507,5.754
40680,124.5782401,-65.61324578,5.2313
40693,124.5990845,-12.62976955,6.0937
40702,124.6302782,-76.91998249,4.1488
40706,124.6391384,-36.65953286,4.5022
40749,124.7733201,-48.19787593,6.4024
40766,124.8129498,-10.16584318,6.3922
40772,124.8215985,62.50713889,5.8873
40787,124.8729925,-34.59014712,6.4216
40793,124.8842185,75.75686907,5.7066
40817,124.9541481,-71.51499624,5.3194
40818,124.9577011,3.94808586,6.2026
40834,125.0023299,-71.50546244,5.6004
40843,125.0161346,27.21862146,5.2335
40858,125.0540688,-0.90910355,6.3038
40859,125.0708849,-5.32982421,6.269
40866,125.0872186,20.74783189,5.9733
40875,125.108321,57.74324461,5.9813
40876,125.113995,-22.92467993,6.2908
40881,125.1339553,24.02235677,5.9153
40888,125.1620331,-77.48457641,4.5099
40889,125.1679818,72.40729329,6.113
40926,125.2818687,-64.10595398,6.2706
40932,125.300425,-57.97323047,5.9362
40943,125.3377058,-36.48419366,5.1127
40944,125.3384348,-20.07901234,5.7236
40945,125.3459766,-33.05437212,4.9864
40947,125.3507508,-39.62072983,6.2093
40990,125.4777605,-17.58630035,5.8771
41003,125.518842,-73.40005906,5.2946
41036,125.6258296,-6.17915949,6.2127
41037,125.6286025,-59.50953781,1.9996
41039,125.6320775,-48.4903975,4.75
41067,125.6952938,-13.05467874,6.289
41074,125.7080819,-26.34823502,5.9787
41075,125.7088755,43.18837241,4.3649
41080,125.7254219,-7.54313572,5.9817
41081,125.7299159,-52.12377696,5.9059
41107,125.8205585,-38.2860638,6.3374
41117,125.8411313,18.33227923,6.0015
41152,125.9522045,53.21995138,5.5632
41163,125.9800365,10.63211616,6.2015
41191,126.0849259,-80.91471967,5.8383
41208,126.1379438,82.43082227,6.2965
41211,126.1464082,-3.75117745,5.7125
41214,126.1517525,-4.71686278,6.1269
41224,126.1781942,42.00521791,6.1356
41242,126.2299855,-23.15381691,5.6954
41250,126.2383978,-42.76985015,5.9071
41260,126.2656574,-24.04626222,5.4468
41262,126.2703974,35.01143577,6.2378
41282,126.3292622,-21.04610596,6.0983
41296,126.3805801,-51.72745689,5.1213
41299,126.3981263,2.10224942,5.8623
41307,126.4152952,-3.90636472,3.8987
41312,126.4343594,-66.13652029,3.9319
41319,126.458307,17.04663779,6.2065
41321,126.4650701,-64.60065445,6.1147
41323,126.4663463,-42.15310402,5.4028
41325,126.4782805,7.56452891,5.2929
41328,126.4816523,-14.92975541,6.015
41361,126.573901,-39.05897563,6.0742
41373,126.6051746,-52.80750219,6.0803
41375,126.6134524,-3.98729969,5.667
41377,126.6155338,27.89386199,5.729
41395,126.6750283,-12.53453981,5.6825
41400,126.6831252,12.65486251,5.5917
41404,126.6961483,26.93548601,5.535
41449,126.8184737,-31.67272377,6.4884
41451,126.8199478,-70.09359522,5.5168
41483,126.9027118,-53.08853987,5.1527
41484,126.9033385,45.65384112,6.4517
41515,126.997607,-35.11378837,5.6946
41564,127.1214929,-2.51710037,6.4967
41574,127.1533507,24.14505048,6.1151
41578,127.1556162,14.2108539,6.0107
41597,127.2125234,-9.74859469,6.1028
41616,127.2698255,-47.92893955,5.2942
41621,127.2815533,-44.16043125,5.7842
41639,127.3645341,-44.72482751,4.9703
41644,127.374245,-54.21180218,6.4071
41653,127.4016508,-55.19090365,6.4972
41674,127.4402255,-46.33172792,5.9407
41676,127.4428916,67.29741475,6.051
41704,127.5667924,60.71843103,3.5041
41723,127.619249,-32.15928735,5.7575
41737,127.6634904,-44.73733161,6.295
41781,127.794328,-47.86664024,6.3352
41798,127.8332356,37.26501482,6.1798
41806,127.8529122,-39.06413251,6.2701
41813,127.8732124,-54.39390509,6.4912
41816,127.8773802,24.08121638,5.7859
41817,127.8789342,-19.57744128,5.408
41822,127.899029,18.09455755,5.4518
41861,128.0207203,-53.21196071,5.8035
41893,128.1391237,-15.03019702,6.4571
41894,128.1393289,53.11502804,6.3974
41904,128.1661151,10.06602297,6.4849
41907,128.1744822,-73.35696534,6.2658
41909,128.1771869,20.44127062,5.5011
41927,128.2219661,69.31996254,6.4641
41935,128.2293991,38.01678673,6.051
41941,128.25778,-45.7529274,6.3274
41949,128.2701905,-24.60689259,6.2714
41970,128.3327855,-38.37068963,6.4291
41975,128.340982,36.43642304,6.2896
41986,128.3761528,-46.97067307,6.3951
42001,128.410195,-38.84883264,5.8883
42008,128.431195,4.75701522,6.0482
42010,128.4377687,13.25742742,6.4246
42028,128.5068215,-2.15160495,5.8133
42049,128.5556135,8.45237445,6.1192
42070,128.6219287,-37.61119538,6.3635
42080,128.6507804,65.14527352,5.5208
42088,128.681703,-49.94424614,5.158
42090,128.6829314,36.41971902,5.7824
42129,128.8149157,-58.22476335,5.2101
42134,128.8318674,-58.00929492,5.0097
42146,128.867547,-7.98233097,5.7243
42147,128.8696744,-26.84353296,6.0366
42172,128.9627251,6.62053814,6.0273
42177,128.9668326,-50.96967692,5.7462
42187,129.0321232,15.31368833,6.4088
42249,129.203243,74.72372011,6.3701
42265,129.2741098,9.65559622,5.9576
42286,129.328527,-62.853412,5.6141
42299,129.3632273,-4.9340128,6.3444
42312,129.4110056,-42.98910388,4.1704
42313,129.4141976,5.70379857,4.1512
42334,129.4673684,-26.25497011,5.2406
42365,129.5791573,32.80202793,6.1272
42372,129.5927479,53.40157518,5.8189
42394,129.6678617,-19.73690927,6.3951
42400,129.6867972,-53.09043369,6.4237
42402,129.6893702,3.34147483,4.6208
42415,129.7496534,52.92514795,6.4891
42425,129.7713674,-70.38665212,5.199
42430,129.7836259,-22.66290696,5.1865
42434,129.7921016,59.93924287,6.4926
42438,129.7989263,65.02069322,5.7592
42440,129.8051833,-60.31733757,6.3484
42452,129.8235463,52.71169911,6.0756
42455,129.8425555,-36.60681876,6.2143
42459,129.8494454,-53.43982457,5.4099
42483,129.9270448,-29.56086195,5.0306
